date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:57	49843/49843	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2004:12:56%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/douwe_egberts_excellent_aroma_whole_beans_coffee_2_medium.png?v=1553332933	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/douwe_egberts_excellent_aroma_whole_beans_coffee_2_mediumd54f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:42:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:12:57%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_1_medium.png?v=1553332927	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_1_medium4787.png	(from https://theme650-coffe-shop.myshopify.com/)
09:42:59	77221/77221	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3b9354ea96e777485e3590b0243c134b%22	https://theme650-coffe-shop.myshopify.com/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:12:58%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_2_medium.png?v=1553332927	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_2_medium4787.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:00	58800/58800	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2020:07:32%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_1_medium.png?v=1553332927	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_1_medium4787.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:01	62646/62646	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_2_medium.png?v=1553332927	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/five_star_coffee_coffe_cup_moments_signature_romance_sampler_package_2_medium4787.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:01%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_1_medium.png?v=1553332921	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_1_medium7164.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:02	79675/79675	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e3d77a91beb70f559a36ff4ad117fe2f%22	https://theme650-coffe-shop.myshopify.com/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:03%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_2_medium.png?v=1553332921	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_2_medium7164.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:04	63360/63360	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:36%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_1_medium.png?v=1553332921	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_1_medium7164.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:05	64573/64573	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:36%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_2_medium.png?v=1553332921	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/guilt_free_decaf_by_findlays_finest_gourmet_coffee_2_medium7164.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:05%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_1_medium.png?v=1553332914	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_1_mediumb0f5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:06	76687/76687	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:89c3fa2f30f7abd01c8984dac17884ab%22	https://theme650-coffe-shop.myshopify.com/products/illy-caffe-medium-roast-ground-coffee-red-band	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/illy-caffe-medium-roast-ground-coffee-red-band.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:06%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_2_medium.png?v=1553332914	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_2_mediumb0f5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:07	60061/60061	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2000:58:12%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_1_medium.png?v=1553332914	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_1_mediumb0f5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:08	57369/57369	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2000:58:18%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_2_medium.png?v=1553332914	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_caffe_medium_roast_ground_coffee_red_band_2_mediumb0f5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:08%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_1_medium.png?v=1553332908	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_1_mediuma3d8.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:10	63071/63071	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:890597469a1338a74a7e43a5889b4895%22	https://theme650-coffe-shop.myshopify.com/products/illy-ground-coffee-drip-grind	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/illy-ground-coffee-drip-grind.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:10%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_2_medium.png?v=1553332908	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_2_mediuma3d8.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:12	61439/61439	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:46:09%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_1_medium.png?v=1553332908	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_1_mediuma3d8.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:12	83022/83022	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_2_medium.png?v=1553332908	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/illy_ground_coffee_drip_grind_2_mediuma3d8.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:12%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_1_medium.png?v=1553332896	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_1_medium03c5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:14	83634/83634	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:61615ea3f1b1cc0d2048273cc69a82cb%22	https://theme650-coffe-shop.myshopify.com/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/keurig-green-mountain-coffee-breakfast-blend-k-cup.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:14%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_2_medium.png?v=1553332896	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_2_medium03c5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:15	110928/110928	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_1_medium.png?v=1553332896	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_1_medium03c5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:16	111746/111746	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2004:13:16%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_2_medium.png?v=1553332896	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/keurig_green_mountain_coffee_breakfast_blend_k_cup_2_medium03c5.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:17%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_1_medium.png?v=1553332888	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_1_mediumb53f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:18	76704/76704	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ed54437f18a76255a9ac50b05591036a%22	https://theme650-coffe-shop.myshopify.com/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:18%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_2_medium.png?v=1553332888	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_2_mediumb53f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:20	64393/64393	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_1_medium.png?v=1553332888	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_1_mediumb53f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:20	57544/57544	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:36%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_2_medium.png?v=1553332888	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/kicking_horse_coffee_454_horse_power_dark_whole_bean_coffee_2_mediumb53f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:21%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_1_medium.png?v=1553332881	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_1_medium0281.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:22	80230/80230	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9ab2d50f806f7d720fc4ffeae74b4561%22	https://theme650-coffe-shop.myshopify.com/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans.html	(from https://theme650-coffe-shop.myshopify.com/)
09:43:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:22%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_2_medium.png?v=1553332881	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_2_medium0281.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:24	75906/75906	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2004:13:22%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_1_medium.png?v=1553332881	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_1_medium0281.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:24%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand1.png?v=125194168759771457581553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand10dde.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:25	70101/70101	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2004:13:24%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_2_medium.png?v=1553332881	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/products/lavazza_caffe_espresso_ground_coffee_8_ounce_cans_2_medium0281.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:26	3945/3945	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand1.png?v=125194168759771457581553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand10dde.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:26%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand2.png?v=112081876531067844611553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand2e718.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:28	4199/4199	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand2.png?v=112081876531067844611553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand2e718.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:28%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand3.png?v=74234283565064299661553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand330b4.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:29	3863/3863	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand3.png?v=74234283565064299661553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand330b4.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:28%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand4.png?v=113818689580906730701553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand47a6e.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:29	3251/3251	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2020:07:32%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand4.png?v=113818689580906730701553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand47a6e.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:29%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand5.png?v=81302594732514573481553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand58144.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:30	3163/3163	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2001:43:34%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand5.png?v=81302594732514573481553336082	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand58144.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:13:30%20GMT	http://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand6.png?v=161443424467004064151553336083	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand6762f.png	(from https://theme650-coffe-shop.myshopify.com/)
09:43:31	3711/3711	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Nov%202023%2020:07:32%20GMT	https://theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand6.png?v=161443424467004064151553336083	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/cdn/shop/t/2/assets/homepage_brand6762f.png	(from https://theme650-coffe-shop.myshopify.com/)
